Long,Lat                  Streetscore    Network      Match
-73.999596,40.731926            Safe       Safe       True
-73.999969,40.731926            Safe       Safe       True
-74.000717,40.731926            Safe       Safe       True
-74.001099,40.731926            Safe       Safe       True
-74.001846,40.731926            Safe       Safe       True
-74.00222,40.731926             Safe       Safe       True
-74.002968,40.731926            Safe       Safe       True
-74.003349,40.731926            Safe       Safe       True
-74.004097,40.731926            Safe       Safe       True
-74.004471,40.731926            Safe       Safe       True
-74.005226,40.731926            Safe       Safe       True
-74.0056,40.731926              Safe       Safe       True
-74.006355,40.731926            Safe       Safe       True
-74.006729,40.731926            Safe       Safe       True
-74.007484,40.73193             Safe       Safe       True
-74.007866,40.73193             Safe       Safe       True
-74.008636,40.731934            Safe       Safe       True
-74.009026,40.731937            Safe       Safe       True
-74.009819,40.731941            Safe       Safe       True
-74.010208,40.731945            Safe       Safe       True
-74.010979,40.731968            Safe       Safe       True
-73.973473,40.732235            Safe       Safe       True
-73.974243,40.732243            Safe       Safe       True
-73.974625,40.732246            Safe       Safe       True
-73.975761,40.73225             Safe       Safe       True
-73.976509,40.73225             Safe       Safe       True
-73.976891,40.73225             Safe       Safe       True
-73.979889,40.73225             Safe       Safe       True
-73.98027,40.73225              Safe       Safe       True
-73.981018,40.73225             Safe       Safe       True
-73.981392,40.73225             Safe       Safe       True
-73.98214,40.73225              Safe       Safe       True
-73.982521,40.73225             Safe       Safe       True
-73.983269,40.73225             Safe       Safe       True
-73.983643,40.73225             Safe       Safe       True
-73.984398,40.73225             Safe       Safe       True
-73.984772,40.73225             Safe       Safe       True
-73.985519,40.73225             Safe       Safe       True
-73.985893,40.73225             Safe       Safe       True
-73.986649,40.73225             Safe       Safe       True
-73.987022,40.73225             Safe       Safe       True
-73.98777,40.73225              Safe       Safe       True
-73.988144,40.73225             Safe       Safe       True
-73.988899,40.73225             Safe       Safe       True
-73.989273,40.73225             Safe       Safe       True
-73.990021,40.73225             Safe       Safe       True
-73.990402,40.73225             Safe       Safe       True
-73.99115,40.73225              Safe       Safe       True
-73.991524,40.73225             Safe       Safe       True
-73.992279,40.73225             Safe       Safe       True
-73.992653,40.73225             Safe       Safe       True
-73.993401,40.73225             Safe       Safe       True
-73.993774,40.73225             Safe       Safe       True
-73.99453,40.73225              Safe       Safe       True
-73.994904,40.73225             Safe       Safe       True
-73.995651,40.73225             Safe       Safe       True
-73.996025,40.73225             Safe       Safe       True
-73.99678,40.73225              Safe       Safe       True
-73.997154,40.73225             Safe       Safe       True
-73.997902,40.73225             Safe       Safe       True
-73.998283,40.73225             Safe       Safe       True
-73.999031,40.73225             Safe       Safe       True
-73.999405,40.73225             Safe       Safe       True
-74.000153,40.73225             Safe       Safe       True
-74.000534,40.73225             Safe       Safe       True
-74.001282,40.73225             Safe       Safe       True
-74.001656,40.73225             Safe       Safe       True
-74.002411,40.73225             Safe       Safe       True
-74.002785,40.73225             Safe       Safe       True
-74.003532,40.73225             Safe       Safe       True
-74.003906,40.73225             Safe       Safe       True
-74.004662,40.73225             Safe       Safe       True
-74.005035,40.73225             Safe       Safe       True
-74.005791,40.73225             Safe       Safe       True
-74.006165,40.73225             Safe       Safe       True
-74.00692,40.732254             Safe       Safe       True
-74.007301,40.732254            Safe       Safe       True
-74.008064,40.732258            Safe       Safe       True
-74.008446,40.732258            Safe       Safe       True
-74.009232,40.732265            Safe       Safe       True
-74.009621,40.732269            Safe       Safe       True
-74.010414,40.732281            Safe       Safe       True
-74.010796,40.732304            Safe       Safe       True
-73.973671,40.732563            Safe       Safe       True
-73.974052,40.732567            Safe       Safe       True
-73.974815,40.732571            Safe       Safe       True
-73.975197,40.732574            Safe       Safe       True
-73.975945,40.732574            Safe       Safe       True
-73.976326,40.732574            Safe       Safe       True
-73.977074,40.732574            Safe       Safe       True
-73.977455,40.732574            Safe       Safe       True
-73.979706,40.732574            Safe       Safe       True
-73.980453,40.732574            Safe       Safe       True
-73.980827,40.732574            Safe       Safe       True
-73.981583,40.732574            Safe       Safe       True
-73.981956,40.732574            Safe       Safe       True
-73.982704,40.732574            Safe       Safe       True
-73.983078,40.732574            Safe       Safe       True
-73.983833,40.732574            Safe       Safe       True
